Transcript_ID	Codon	Length
ENSOCUT00000009168	UAG	1000
ENSOCUT00000009172	UAG	24
ENSOCUT00000009176	UGA	162
ENSOCUT00000009180	UAG	495
ENSOCUT00000009186	UGA	473
ENSOCUT00000009188	UGA	998
ENSOCUT00000009192	UGA	0
ENSOCUT00000009193	UGA	159
ENSOCUT00000009195	UGA	816
ENSOCUT00000009200	UGA	623
ENSOCUT00000009202	UAA	91
ENSOCUT00000009203	UAA	15
ENSOCUT00000009208	UAG	342
ENSOCUT00000009211	UAA	265
ENSOCUT00000009212	UGA	280
ENSOCUT00000009213	UGA	391
ENSOCUT00000009215	UGA	0
ENSOCUT00000009219	UGA	2657
ENSOCUT00000009221	UGA	44
ENSOCUT00000009223	UGA	774
ENSOCUT00000009226	UGA	28
ENSOCUT00000009227	UAA	172
ENSOCUT00000009231	UAA	785
ENSOCUT00000009234	UGA	1139
ENSOCUT00000009239	UGA	803
ENSOCUT00000009242	UGA	2228
ENSOCUT00000009243	UAA	137
ENSOCUT00000009245	UGA	896
ENSOCUT00000009246	UAA	848
ENSOCUT00000009247	UAA	237
ENSOCUT00000009248	UAG	77
ENSOCUT00000009262	UGA	409
ENSOCUT00000009266	UAG	14
ENSOCUT00000009270	UGA	1632
ENSOCUT00000009271	UGA	1068
ENSOCUT00000009274	UAA	573
ENSOCUT00000009283	UGA	394
ENSOCUT00000009285	UGA	624
ENSOCUT00000009287	UGA	120
ENSOCUT00000009288	UGA	1000
ENSOCUT00000009291	UAA	32
ENSOCUT00000009294	UAA	1182
ENSOCUT00000009298	UGA	89
ENSOCUT00000009299	UGA	52
ENSOCUT00000009300	UAG	201
ENSOCUT00000009303	UAA	175
ENSOCUT00000009311	UAG	1286
ENSOCUT00000009314	UAA	566
ENSOCUT00000009315	UAA	606
ENSOCUT00000009317	UGA	218
ENSOCUT00000009319	UAA	942
ENSOCUT00000009321	UAG	159
ENSOCUT00000009322	UAG	1623
ENSOCUT00000009324	UGA	35
ENSOCUT00000009326	UAA	131
ENSOCUT00000009328	UGA	232
ENSOCUT00000009329	UAG	490
ENSOCUT00000009330	UAA	896
ENSOCUT00000009332	UGA	0
ENSOCUT00000009333	UGA	0
ENSOCUT00000009340	UAA	362
ENSOCUT00000009347	UGA	553
ENSOCUT00000009351	UAA	1000
ENSOCUT00000009352	UGA	1000
ENSOCUT00000009354	UGA	1
ENSOCUT00000009364	UAA	1000
ENSOCUT00000009371	UAA	85
ENSOCUT00000009372	UGA	444
ENSOCUT00000009373	UGA	1475
ENSOCUT00000009375	UGA	121
ENSOCUT00000009376	UGA	310
ENSOCUT00000009377	UAG	1000
ENSOCUT00000009380	UAA	352
ENSOCUT00000009381	UAG	1302
ENSOCUT00000009384	UAA	37
ENSOCUT00000009385	UGA	0
ENSOCUT00000009386	UAA	122
ENSOCUT00000009396	UGA	98
ENSOCUT00000009397	UGA	914
ENSOCUT00000009398	UAG	162
ENSOCUT00000009399	UAG	0
ENSOCUT00000009401	UGA	1933
ENSOCUT00000009403	UGA	476
ENSOCUT00000009405	UGA	2169
ENSOCUT00000009406	UGA	0
ENSOCUT00000009408	UAG	152
ENSOCUT00000009409	UGA	159
ENSOCUT00000009413	UGA	1962
ENSOCUT00000009422	UGA	941
ENSOCUT00000009425	UGA	171
ENSOCUT00000009427	UAA	1878
ENSOCUT00000009431	UAG	1
ENSOCUT00000009433	UAA	318
ENSOCUT00000009434	UGA	672
ENSOCUT00000009438	UGA	1169
ENSOCUT00000009439	UGA	1364
ENSOCUT00000009440	UAA	211
ENSOCUT00000009442	UAG	244
ENSOCUT00000009446	UGA	65
ENSOCUT00000009450	UAG	88
ENSOCUT00000009452	UGA	1010
ENSOCUT00000009456	UGA	1000
ENSOCUT00000009464	UGA	843
ENSOCUT00000009474	UGA	514
ENSOCUT00000009479	UGA	1000
ENSOCUT00000009480	UAA	1340
ENSOCUT00000009483	UAA	44
ENSOCUT00000009484	UGA	5
ENSOCUT00000009490	UAA	364
ENSOCUT00000009491	UGA	59
ENSOCUT00000009501	UGA	104
ENSOCUT00000009502	UGA	29
ENSOCUT00000009503	UAA	124
ENSOCUT00000009505	UAG	1000
ENSOCUT00000009509	UGA	420
ENSOCUT00000009511	UAG	52
ENSOCUT00000009514	UAA	208
ENSOCUT00000009515	UAG	53
ENSOCUT00000009522	UAA	5
ENSOCUT00000009524	UGA	421
ENSOCUT00000009525	UGA	152
ENSOCUT00000009532	UGA	1201
ENSOCUT00000009533	UGA	749
ENSOCUT00000009537	UGA	330
ENSOCUT00000009538	UAA	917
ENSOCUT00000009555	UGA	207
ENSOCUT00000009564	UAA	14
ENSOCUT00000009572	UAA	342
ENSOCUT00000009581	UAA	157
ENSOCUT00000009583	UAG	1000
ENSOCUT00000009585	UGA	282
ENSOCUT00000009586	UAA	520
ENSOCUT00000009592	UGA	369
ENSOCUT00000009594	UAG	0
ENSOCUT00000009602	UGA	87
ENSOCUT00000009606	UAG	22
ENSOCUT00000009608	UGA	1000
ENSOCUT00000009611	UGA	35
ENSOCUT00000009615	UAA	164
ENSOCUT00000009618	UGA	456
ENSOCUT00000009620	UGA	174
ENSOCUT00000009622	UGA	1000
ENSOCUT00000009624	UGA	71
ENSOCUT00000009627	UAG	325
ENSOCUT00000009630	UGA	1491
ENSOCUT00000009636	UGA	28
ENSOCUT00000009641	UGA	949
ENSOCUT00000009642	UAA	485
ENSOCUT00000009644	UGA	1000
ENSOCUT00000009645	UGA	790
ENSOCUT00000009646	UAG	142
ENSOCUT00000009648	UAG	1000
ENSOCUT00000009654	UAA	270
ENSOCUT00000009655	UGA	1000
ENSOCUT00000009658	UAG	725
ENSOCUT00000009659	UGA	1000
ENSOCUT00000009662	UGA	295
ENSOCUT00000009664	UGA	798
ENSOCUT00000009667	UAG	1580
ENSOCUT00000009668	UGA	362
ENSOCUT00000009672	UAA	546
ENSOCUT00000009679	UAA	152
ENSOCUT00000009680	UAA	815
ENSOCUT00000009684	UAA	1034
ENSOCUT00000009685	UGA	237
ENSOCUT00000009687	UGA	102
ENSOCUT00000009691	UAA	56
ENSOCUT00000009699	UGA	339
ENSOCUT00000009701	UAG	160
ENSOCUT00000009703	UAA	723
ENSOCUT00000009705	UAG	409
ENSOCUT00000009706	UAG	575
ENSOCUT00000009709	UAA	454
ENSOCUT00000009714	UAG	559
ENSOCUT00000009715	UAG	1205
ENSOCUT00000009716	UGA	407
ENSOCUT00000009717	UGA	422
ENSOCUT00000009719	UAA	24
ENSOCUT00000009720	UAG	346
ENSOCUT00000009724	UGA	106
ENSOCUT00000009726	UAA	3267
ENSOCUT00000009729	UAA	320
ENSOCUT00000009732	UGA	283
ENSOCUT00000009737	UGA	159
ENSOCUT00000009739	UGA	537
ENSOCUT00000009741	UAG	1000
ENSOCUT00000009744	UAA	2233
ENSOCUT00000009748	UAA	3
ENSOCUT00000009751	UGA	1000
ENSOCUT00000009752	UGA	202
ENSOCUT00000009755	UAA	1000
ENSOCUT00000009759	UGA	989
ENSOCUT00000009765	UGA	123
ENSOCUT00000009768	UGA	1029
ENSOCUT00000009769	UGA	53
ENSOCUT00000009772	UGA	573
ENSOCUT00000009773	UAA	280
ENSOCUT00000009781	UGA	133
ENSOCUT00000009782	UGA	80
ENSOCUT00000009784	UAG	985
ENSOCUT00000009785	UAA	28
ENSOCUT00000009787	UAA	883
ENSOCUT00000009794	UAG	520
ENSOCUT00000009795	UAA	446
ENSOCUT00000009796	UAG	1000
ENSOCUT00000009803	UGA	429
ENSOCUT00000009805	UAA	146
ENSOCUT00000009809	UAA	601
ENSOCUT00000009810	UGA	1000
ENSOCUT00000009818	UGA	1000
ENSOCUT00000009819	UAG	214
ENSOCUT00000009821	UAG	267
ENSOCUT00000009822	UGA	723
ENSOCUT00000009826	UGA	53
ENSOCUT00000009833	UGA	1000
ENSOCUT00000009835	UGA	1822
ENSOCUT00000009836	UGA	0
ENSOCUT00000009839	UGA	251
ENSOCUT00000009840	UAG	366
ENSOCUT00000009846	UGA	951
ENSOCUT00000009847	UAA	43
ENSOCUT00000009851	UGA	661
ENSOCUT00000009854	UAG	215
ENSOCUT00000009856	UAG	109
ENSOCUT00000009857	UAG	448
ENSOCUT00000009859	UAA	1000
ENSOCUT00000009863	UGA	140
ENSOCUT00000009867	UAG	281
ENSOCUT00000009868	UGA	356
ENSOCUT00000009869	UAA	218
ENSOCUT00000009870	UGA	164
ENSOCUT00000009873	UGA	248
ENSOCUT00000009874	UGA	331
ENSOCUT00000009875	UGA	1
ENSOCUT00000009876	UGA	684
ENSOCUT00000009878	UAA	225
ENSOCUT00000009879	UAA	825
ENSOCUT00000009884	UAG	973
ENSOCUT00000009889	UAA	96
ENSOCUT00000009891	UAA	0
ENSOCUT00000009892	UGA	472
ENSOCUT00000009896	UAG	1454
ENSOCUT00000009897	UAA	480
ENSOCUT00000009899	UAA	57
ENSOCUT00000009903	UAA	179
ENSOCUT00000009906	UAA	184
ENSOCUT00000009909	UGA	436
ENSOCUT00000009914	UGA	251
ENSOCUT00000009916	UAG	0
ENSOCUT00000009918	UAA	258
ENSOCUT00000009923	UGA	736
ENSOCUT00000009925	UAG	147
ENSOCUT00000009926	UAG	540
ENSOCUT00000009927	UGA	297
ENSOCUT00000009929	UAA	344
ENSOCUT00000009930	UAA	1000
ENSOCUT00000009936	UAA	155
ENSOCUT00000009940	UAA	904
ENSOCUT00000009942	UAG	2495
ENSOCUT00000009945	UAG	97
ENSOCUT00000009946	UGA	809
ENSOCUT00000009948	UAA	138
ENSOCUT00000009949	UAA	31
ENSOCUT00000009952	UAA	138
ENSOCUT00000009954	UGA	319
ENSOCUT00000009955	UAA	1137
ENSOCUT00000009956	UGA	35
ENSOCUT00000009957	UAG	282
ENSOCUT00000009960	UGA	0
ENSOCUT00000009964	UGA	227
ENSOCUT00000009965	UGA	663
ENSOCUT00000009969	UGA	69
ENSOCUT00000009971	UGA	759
ENSOCUT00000009972	UGA	361
ENSOCUT00000009976	UGA	1000
ENSOCUT00000009980	UAG	65
ENSOCUT00000009985	UAA	1548
ENSOCUT00000009988	UAG	2315
ENSOCUT00000009990	UGA	282
ENSOCUT00000009991	UAA	241
ENSOCUT00000009992	UGA	30
ENSOCUT00000009997	UGA	57
ENSOCUT00000010001	UAA	400
ENSOCUT00000010005	UGA	723
ENSOCUT00000010006	UGA	173
ENSOCUT00000010009	UGA	1253
ENSOCUT00000010010	UAG	692
ENSOCUT00000010015	UAA	10
ENSOCUT00000010018	UGA	56
ENSOCUT00000010019	UGA	458
ENSOCUT00000010021	UAA	225
ENSOCUT00000010022	UAA	121
ENSOCUT00000010023	UAG	127
ENSOCUT00000010024	UGA	242
ENSOCUT00000010026	UGA	487
ENSOCUT00000010028	UAA	609
ENSOCUT00000010031	UGA	354
ENSOCUT00000010037	UGA	1000
ENSOCUT00000010038	UGA	548
ENSOCUT00000010041	UGA	63
ENSOCUT00000010043	UGA	935
ENSOCUT00000010046	UGA	1264
ENSOCUT00000010050	UAA	375
ENSOCUT00000010051	UAG	548
ENSOCUT00000010056	UGA	444
ENSOCUT00000010060	UAA	220
ENSOCUT00000010065	UAG	0
ENSOCUT00000010068	UAA	302
ENSOCUT00000010071	UAA	285
ENSOCUT00000010072	UGA	1000
ENSOCUT00000010074	UAA	75
ENSOCUT00000010076	UAG	289
ENSOCUT00000010081	UAG	1000
ENSOCUT00000010087	UGA	1000
ENSOCUT00000010090	UAG	195
ENSOCUT00000010093	UAA	310
ENSOCUT00000010094	UAG	447
ENSOCUT00000010096	UGA	2459
ENSOCUT00000010098	UAA	269
ENSOCUT00000010099	UGA	327
ENSOCUT00000010103	UAA	2132
ENSOCUT00000010107	UGA	116
ENSOCUT00000010108	UAG	350
ENSOCUT00000010110	UGA	1000
ENSOCUT00000010113	UAG	74
ENSOCUT00000010116	UAA	686
ENSOCUT00000010117	UGA	262
ENSOCUT00000010121	UGA	63
ENSOCUT00000010122	UAG	18
ENSOCUT00000010127	UGA	422
ENSOCUT00000010129	UGA	304
ENSOCUT00000010131	UAA	104
ENSOCUT00000010132	UGA	0
ENSOCUT00000010136	UAA	129
ENSOCUT00000010139	UAG	2068
ENSOCUT00000010143	UAA	367
ENSOCUT00000010145	UAG	578
ENSOCUT00000010151	UGA	160
ENSOCUT00000010152	UAG	45
ENSOCUT00000010158	UAG	274
ENSOCUT00000010163	UAA	290
ENSOCUT00000010166	UGA	336
ENSOCUT00000010168	UGA	1361
ENSOCUT00000010169	UAG	1192
ENSOCUT00000010173	UGA	187
ENSOCUT00000010175	UGA	148
ENSOCUT00000010178	UAG	0
ENSOCUT00000010181	UAA	322
ENSOCUT00000010182	UGA	48
ENSOCUT00000010184	UAA	150
ENSOCUT00000010185	UGA	211
ENSOCUT00000010187	UAA	182
ENSOCUT00000010188	UAA	219
ENSOCUT00000010189	UGA	21
ENSOCUT00000010191	UAG	86
ENSOCUT00000010194	UGA	90
ENSOCUT00000010195	UAA	148
ENSOCUT00000010198	UAG	3795
ENSOCUT00000010200	UGA	201
ENSOCUT00000010201	UGA	369
ENSOCUT00000010210	UGA	179
ENSOCUT00000010211	UGA	17
ENSOCUT00000010214	UAG	1416
ENSOCUT00000010215	UGA	100
ENSOCUT00000010222	UAG	616
ENSOCUT00000010223	UGA	827
ENSOCUT00000010225	UAG	383
ENSOCUT00000010226	UAA	130
ENSOCUT00000010227	UAG	411
ENSOCUT00000010232	UAA	20
ENSOCUT00000010235	UAA	386
ENSOCUT00000010236	UAA	438
ENSOCUT00000010239	UGA	1078
ENSOCUT00000010240	UAA	120
ENSOCUT00000010241	UAA	1000
ENSOCUT00000010244	UGA	225
ENSOCUT00000010246	UAA	168
ENSOCUT00000010249	UGA	179
ENSOCUT00000010251	UGA	179
ENSOCUT00000010253	UAG	1019
ENSOCUT00000010254	UAG	327
ENSOCUT00000010256	UAA	196
ENSOCUT00000010258	UGA	162
ENSOCUT00000010259	UAA	418
ENSOCUT00000010261	UGA	1391
ENSOCUT00000010263	UAA	378
ENSOCUT00000010273	UGA	195
ENSOCUT00000010277	UAA	372
ENSOCUT00000010283	UGA	726
ENSOCUT00000010286	UGA	453
ENSOCUT00000010287	UGA	2999
ENSOCUT00000010289	UGA	1000
ENSOCUT00000010291	UGA	2456
ENSOCUT00000010293	UGA	199
ENSOCUT00000010296	UGA	418
ENSOCUT00000010299	UGA	1000
ENSOCUT00000010300	UAA	523
ENSOCUT00000010304	UAA	577
ENSOCUT00000010309	UGA	53
ENSOCUT00000010311	UAG	0
ENSOCUT00000010313	UAA	30
ENSOCUT00000010315	UGA	0
ENSOCUT00000010318	UAA	265
ENSOCUT00000010325	UGA	250
ENSOCUT00000010329	UGA	120
ENSOCUT00000010338	UGA	1286
ENSOCUT00000010341	UAA	158
ENSOCUT00000010346	UGA	797
ENSOCUT00000010352	UAA	1000
ENSOCUT00000010356	UAA	422
ENSOCUT00000010359	UGA	186
ENSOCUT00000010372	UGA	631
ENSOCUT00000010374	UAA	82
ENSOCUT00000010376	UAG	445
ENSOCUT00000010379	UAA	523
ENSOCUT00000010380	UGA	643
ENSOCUT00000010382	UGA	1000
ENSOCUT00000010386	UAG	1016
ENSOCUT00000010387	UAG	203
ENSOCUT00000010388	UAG	258
ENSOCUT00000010389	UAA	137
ENSOCUT00000010390	UGA	404
ENSOCUT00000010393	UAA	612
ENSOCUT00000010394	UGA	4290
ENSOCUT00000010397	UAA	231
ENSOCUT00000010398	UAG	1141
ENSOCUT00000010404	UAA	77
ENSOCUT00000010407	UAG	240
ENSOCUT00000010410	UGA	336
ENSOCUT00000010415	UGA	698
ENSOCUT00000010417	UAG	223
ENSOCUT00000010418	UGA	32
ENSOCUT00000010419	UAA	361
ENSOCUT00000010422	UAA	3
ENSOCUT00000010423	UAA	206
ENSOCUT00000010426	UAG	0
ENSOCUT00000010428	UAG	340
ENSOCUT00000010433	UGA	130
ENSOCUT00000010434	UGA	1000
ENSOCUT00000010436	UAA	226
ENSOCUT00000010437	UGA	31
ENSOCUT00000010438	UGA	1401
ENSOCUT00000010439	UGA	91
ENSOCUT00000010441	UGA	122
ENSOCUT00000010444	UAA	24
ENSOCUT00000010448	UGA	785
ENSOCUT00000010452	UAA	332
ENSOCUT00000010454	UAG	1000
ENSOCUT00000010455	UAA	683
ENSOCUT00000010469	UAA	3
ENSOCUT00000010471	UGA	2745
ENSOCUT00000010472	UGA	422
ENSOCUT00000010473	UAG	1309
ENSOCUT00000010474	UGA	449
ENSOCUT00000010478	UGA	224
ENSOCUT00000010479	UGA	1564
ENSOCUT00000010481	UGA	165
ENSOCUT00000010482	UAA	981
ENSOCUT00000010484	UGA	322
ENSOCUT00000010487	UAA	310
ENSOCUT00000010492	UGA	522
ENSOCUT00000010497	UGA	1000
ENSOCUT00000010501	UGA	1147
ENSOCUT00000010502	UAG	21
ENSOCUT00000010506	UAA	181
ENSOCUT00000010507	UAG	169
ENSOCUT00000010510	UGA	189
ENSOCUT00000010511	UAA	0
ENSOCUT00000010517	UAG	0
ENSOCUT00000010519	UAG	758
ENSOCUT00000010525	UGA	57
ENSOCUT00000010528	UAG	454
ENSOCUT00000010530	UAG	1000
ENSOCUT00000010531	UAG	278
ENSOCUT00000010535	UAA	736
ENSOCUT00000010537	UAG	513
ENSOCUT00000010539	UGA	132
ENSOCUT00000010545	UAG	112
ENSOCUT00000010546	UAG	739
ENSOCUT00000010548	UGA	271
ENSOCUT00000010549	UGA	851
ENSOCUT00000010553	UAG	68
ENSOCUT00000010555	UAG	1000
ENSOCUT00000010557	UGA	61
ENSOCUT00000010561	UAG	527
ENSOCUT00000010563	UGA	885
ENSOCUT00000010568	UAG	135
ENSOCUT00000010573	UGA	284
ENSOCUT00000010576	UAG	1611
ENSOCUT00000010577	UGA	1000
ENSOCUT00000010579	UGA	124
ENSOCUT00000010580	UAA	1000
ENSOCUT00000010581	UAG	203
ENSOCUT00000010586	UGA	267
ENSOCUT00000010588	UGA	291
ENSOCUT00000010591	UAG	855
ENSOCUT00000010596	UAG	1181
ENSOCUT00000010600	UGA	187
ENSOCUT00000010602	UGA	289
ENSOCUT00000010604	UAG	0
ENSOCUT00000010607	UGA	1000
ENSOCUT00000010608	UGA	683
ENSOCUT00000010610	UGA	88
ENSOCUT00000010622	UGA	20
ENSOCUT00000010626	UGA	550
ENSOCUT00000010629	UGA	1263
ENSOCUT00000010634	UGA	344
ENSOCUT00000010636	UAG	109
ENSOCUT00000010639	UAG	0
ENSOCUT00000010640	UAG	944
ENSOCUT00000010645	UGA	87
ENSOCUT00000010648	UGA	28
ENSOCUT00000010649	UAA	742
ENSOCUT00000010654	UAG	228
ENSOCUT00000010660	UAA	283
ENSOCUT00000010661	UAG	0
ENSOCUT00000010664	UAG	674
ENSOCUT00000010665	UGA	225
ENSOCUT00000010668	UAA	379
ENSOCUT00000010670	UGA	290
ENSOCUT00000010672	UAG	664
ENSOCUT00000010675	UAG	0
ENSOCUT00000010687	UGA	45
ENSOCUT00000010688	UGA	573
ENSOCUT00000010692	UAG	0
ENSOCUT00000010694	UGA	675
ENSOCUT00000010695	UAA	85
ENSOCUT00000010699	UGA	277
ENSOCUT00000010700	UAG	271
ENSOCUT00000010703	UAA	753
ENSOCUT00000010705	UAA	715
ENSOCUT00000010708	UGA	161
ENSOCUT00000010713	UGA	943
ENSOCUT00000010716	UGA	101
ENSOCUT00000010723	UAG	1898
ENSOCUT00000010726	UGA	1408
ENSOCUT00000010731	UGA	73
ENSOCUT00000010734	UAA	153
ENSOCUT00000010736	UAG	1312
ENSOCUT00000010739	UAA	735
ENSOCUT00000010740	UGA	362
ENSOCUT00000010747	UAA	88
ENSOCUT00000010750	UGA	147
ENSOCUT00000010752	UAG	40
ENSOCUT00000010753	UGA	778
ENSOCUT00000010755	UAG	678
ENSOCUT00000010758	UGA	160
ENSOCUT00000010763	UAG	225
ENSOCUT00000010769	UGA	358
ENSOCUT00000010772	UAA	30
ENSOCUT00000010774	UAG	2845
ENSOCUT00000010777	UAA	118
ENSOCUT00000010778	UGA	316
ENSOCUT00000010784	UAG	215
ENSOCUT00000010786	UAA	619
ENSOCUT00000010788	UGA	36
ENSOCUT00000010790	UGA	492
ENSOCUT00000010791	UAA	1667
ENSOCUT00000010792	UAG	35
ENSOCUT00000010795	UGA	139
ENSOCUT00000010798	UGA	282
ENSOCUT00000010803	UAG	366
ENSOCUT00000010804	UGA	765
ENSOCUT00000010805	UAG	166
ENSOCUT00000010812	UAA	275
ENSOCUT00000010813	UGA	354
ENSOCUT00000010816	UAG	62
ENSOCUT00000010818	UAG	170
ENSOCUT00000010819	UGA	1611
ENSOCUT00000010820	UGA	1000
ENSOCUT00000010825	UGA	1225
ENSOCUT00000010829	UAG	568
ENSOCUT00000010833	UAA	81
ENSOCUT00000010834	UGA	270
ENSOCUT00000010838	UGA	341
ENSOCUT00000010840	UAG	477
ENSOCUT00000010842	UGA	1938
ENSOCUT00000010846	UAG	327
ENSOCUT00000010849	UGA	140
ENSOCUT00000010850	UAG	0
ENSOCUT00000010851	UAA	408
ENSOCUT00000010852	UAA	262
ENSOCUT00000010854	UGA	1000
ENSOCUT00000010856	UGA	4
ENSOCUT00000010857	UAG	0
ENSOCUT00000010863	UGA	122
ENSOCUT00000010869	UAA	162
ENSOCUT00000010870	UAA	27
ENSOCUT00000010873	UGA	1180
ENSOCUT00000010875	UGA	252
ENSOCUT00000010879	UAA	58
ENSOCUT00000010886	UGA	1370
ENSOCUT00000010888	UGA	145
ENSOCUT00000010889	UAA	2843
ENSOCUT00000010890	UAA	220
ENSOCUT00000010891	UGA	120
ENSOCUT00000010904	UGA	147
ENSOCUT00000010910	UGA	928
ENSOCUT00000010911	UAA	122
ENSOCUT00000010913	UAA	453
ENSOCUT00000010918	UGA	341
ENSOCUT00000010919	UGA	161
ENSOCUT00000010923	UAG	93
ENSOCUT00000010933	UGA	0
ENSOCUT00000010938	UGA	1000
ENSOCUT00000010941	UGA	730
ENSOCUT00000010948	UAG	88
ENSOCUT00000010949	UAA	2689
ENSOCUT00000010955	UGA	581
ENSOCUT00000010957	UGA	122
ENSOCUT00000010961	UGA	32
ENSOCUT00000010964	UAA	209
ENSOCUT00000010970	UAG	62
ENSOCUT00000010971	UAA	202
ENSOCUT00000010972	UAA	565
ENSOCUT00000010973	UGA	568
ENSOCUT00000010985	UAG	34
ENSOCUT00000010992	UGA	640
ENSOCUT00000010997	UAG	958
ENSOCUT00000011000	UAG	1000
ENSOCUT00000011004	UAA	1166
ENSOCUT00000011011	UAA	2326
ENSOCUT00000011014	UAA	436
ENSOCUT00000011015	UAG	839
ENSOCUT00000011016	UAA	852
ENSOCUT00000011020	UGA	272
ENSOCUT00000011027	UGA	1497
ENSOCUT00000011029	UAG	2106
ENSOCUT00000011034	UAG	8
ENSOCUT00000011036	UGA	1000
ENSOCUT00000011039	UAG	116
ENSOCUT00000011040	UGA	468
ENSOCUT00000011041	UGA	496
ENSOCUT00000011042	UGA	310
ENSOCUT00000011043	UAG	1000
ENSOCUT00000011048	UAG	219
ENSOCUT00000011052	UGA	1417
ENSOCUT00000011053	UAG	308
ENSOCUT00000011054	UAA	355
ENSOCUT00000011056	UGA	14
ENSOCUT00000011060	UGA	288
ENSOCUT00000011063	UGA	584
ENSOCUT00000011066	UAA	146
ENSOCUT00000011067	UGA	130
ENSOCUT00000011069	UGA	122
ENSOCUT00000011072	UGA	238
ENSOCUT00000011073	UAA	72
ENSOCUT00000011074	UGA	1163
ENSOCUT00000011079	UGA	708
ENSOCUT00000011083	UGA	296
ENSOCUT00000011085	UGA	123
ENSOCUT00000011086	UGA	341
ENSOCUT00000011087	UGA	585
ENSOCUT00000011093	UGA	270
ENSOCUT00000011096	UGA	3
ENSOCUT00000011097	UAG	141
ENSOCUT00000011098	UAG	1000
ENSOCUT00000011102	UAA	11
ENSOCUT00000011106	UAG	355
ENSOCUT00000011107	UAA	703
ENSOCUT00000011108	UAA	96
ENSOCUT00000011117	UGA	601
ENSOCUT00000011119	UGA	151
ENSOCUT00000011122	UAG	591
ENSOCUT00000011126	UAG	1026
ENSOCUT00000011127	UAA	123
ENSOCUT00000011129	UGA	51
ENSOCUT00000011130	UGA	119
ENSOCUT00000011135	UAA	69
ENSOCUT00000011137	UGA	193
ENSOCUT00000011140	UGA	225
ENSOCUT00000011144	UAA	947
ENSOCUT00000011146	UAA	115
ENSOCUT00000011149	UAA	260
ENSOCUT00000011152	UGA	1633
ENSOCUT00000011158	UAG	1000
ENSOCUT00000011159	UGA	1612
ENSOCUT00000011166	UAG	6
ENSOCUT00000011178	UAA	167
ENSOCUT00000011181	UGA	724
ENSOCUT00000011184	UGA	410
ENSOCUT00000011186	UGA	1631
ENSOCUT00000011188	UGA	142
ENSOCUT00000011192	UGA	46
ENSOCUT00000011193	UGA	416
ENSOCUT00000011196	UGA	58
ENSOCUT00000011199	UGA	1481
ENSOCUT00000011201	UAG	481
ENSOCUT00000011202	UAG	0
ENSOCUT00000011207	UGA	474
ENSOCUT00000011210	UGA	138
ENSOCUT00000011214	UAG	382
ENSOCUT00000011217	UGA	1000
ENSOCUT00000011218	UGA	88
ENSOCUT00000011220	UGA	2711
ENSOCUT00000011224	UGA	1477
ENSOCUT00000011225	UAA	184
ENSOCUT00000011228	UGA	501
ENSOCUT00000011233	UAG	525
ENSOCUT00000011235	UGA	1618
ENSOCUT00000011237	UAA	0
ENSOCUT00000011244	UAA	96
ENSOCUT00000011245	UAG	279
ENSOCUT00000011247	UAA	193
ENSOCUT00000011257	UGA	303
ENSOCUT00000011259	UAG	18
ENSOCUT00000011265	UGA	90
ENSOCUT00000011266	UGA	0
ENSOCUT00000011267	UAG	1000
ENSOCUT00000011269	UGA	96
ENSOCUT00000011270	UAA	77
ENSOCUT00000011274	UGA	330
ENSOCUT00000011275	UGA	111
ENSOCUT00000011276	UAG	217
ENSOCUT00000011277	UGA	227
ENSOCUT00000011283	UGA	926
ENSOCUT00000011290	UAA	18
ENSOCUT00000011291	UAA	510
ENSOCUT00000011294	UAA	200
ENSOCUT00000011299	UAA	216
ENSOCUT00000011301	UAA	236
ENSOCUT00000011306	UGA	117
ENSOCUT00000011319	UAA	540
ENSOCUT00000011322	UGA	146
ENSOCUT00000011326	UGA	149
ENSOCUT00000011330	UGA	38
ENSOCUT00000011333	UAG	1000
ENSOCUT00000011334	UGA	137
ENSOCUT00000011335	UGA	534
ENSOCUT00000011339	UGA	60
ENSOCUT00000011345	UGA	725
ENSOCUT00000011348	UGA	96
ENSOCUT00000011351	UAA	200
ENSOCUT00000011354	UGA	509
ENSOCUT00000011357	UAA	1766
ENSOCUT00000011359	UGA	47
ENSOCUT00000011362	UGA	232
ENSOCUT00000011367	UGA	669
ENSOCUT00000011368	UGA	115
ENSOCUT00000011370	UGA	10
ENSOCUT00000011379	UAG	3565
ENSOCUT00000011383	UAG	9
ENSOCUT00000011388	UAG	859
ENSOCUT00000011389	UGA	255
ENSOCUT00000011401	UGA	182
ENSOCUT00000011403	UAA	32
ENSOCUT00000011409	UGA	56
ENSOCUT00000011411	UAA	435
ENSOCUT00000011414	UGA	1000
ENSOCUT00000011417	UGA	88
ENSOCUT00000011421	UAA	17
ENSOCUT00000011422	UGA	135
ENSOCUT00000011428	UGA	444
ENSOCUT00000011430	UGA	0
ENSOCUT00000011438	UGA	92
ENSOCUT00000011443	UGA	853
ENSOCUT00000011444	UAG	232
ENSOCUT00000011449	UGA	368
ENSOCUT00000011450	UAG	180
ENSOCUT00000011451	UAA	328
ENSOCUT00000011454	UAG	742
ENSOCUT00000011460	UGA	1000
ENSOCUT00000011461	UGA	210
ENSOCUT00000011462	UAA	174
ENSOCUT00000011463	UGA	86
ENSOCUT00000011465	UGA	0
ENSOCUT00000011471	UAA	957
ENSOCUT00000011472	UGA	733
ENSOCUT00000011474	UGA	298
