Gene	Codon	Length
ENSG00000116044	UAG	268
ENSG00000116044	UAG	408
ENSG00000116044	UAG	101
ENSG00000116044	UAG	3271
ENSG00000116044	UAG	477
ENSG00000116044	UAA	1672
ENSG00000116044	UAG	477
ENSG00000116044	UAG	1895
ENSG00000116044	UAA	1201
ENSG00000116044	UAG	480
ENSG00000116044	UAG	308
ENSG00000116044	UAG	408
ENSG00000116044	UAG	268
ENSG00000116044	UAG	413
ENSG00000116044	UAG	459
ENSG00000116062	UAG	0
ENSG00000116062	UGA	425
ENSG00000116062	UAG	55
ENSG00000116062	UAA	903
ENSG00000116062	UAG	93
ENSG00000116062	UAA	3523
ENSG00000116062	UAG	85
ENSG00000116062	UAG	3203
ENSG00000116062	UAG	46
ENSG00000116062	UAG	72
ENSG00000116062	UAG	0
ENSG00000116062	UAG	67
ENSG00000116062	UAG	0
ENSG00000116120	UGA	4972
ENSG00000116171	UGA	422
ENSG00000116171	UGA	266
ENSG00000116171	UAA	1035
ENSG00000116171	UGA	556
ENSG00000116171	UAA	3699
ENSG00000116171	UGA	3983
ENSG00000116171	UGA	199
ENSG00000116171	UGA	955
ENSG00000116171	UAA	436
ENSG00000116171	UAG	548
ENSG00000116171	UGA	645
ENSG00000116171	UGA	409
ENSG00000116171	UGA	994
ENSG00000116198	UGA	2371
ENSG00000116198	UGA	4952
ENSG00000116198	UGA	3316
ENSG00000116198	UGA	2371
ENSG00000116198	UGA	3316
ENSG00000116198	UAA	46
ENSG00000116198	UAA	5423
ENSG00000116198	UGA	3316
ENSG00000116198	UAA	3131
ENSG00000116198	UGA	368
ENSG00000116198	UGA	111
ENSG00000116198	UGA	185
ENSG00000116198	UGA	3316
ENSG00000116198	UGA	6162
ENSG00000116198	UGA	3316
ENSG00000116198	UGA	3973
ENSG00000116198	UAG	3843
ENSG00000116199	UAA	4423
ENSG00000116205	UGA	9609
ENSG00000116205	UAA	1217
ENSG00000116205	UGA	20
ENSG00000116205	UGA	1824
ENSG00000116209	UAA	474
ENSG00000116209	UAA	487
ENSG00000116209	UGA	158
ENSG00000116209	UAA	5469
ENSG00000116209	UAA	184
ENSG00000116212	UGA	229
ENSG00000116212	UGA	229
ENSG00000116212	UAG	0
ENSG00000116221	UGA	134
ENSG00000116221	UGA	74
ENSG00000116221	UGA	132
ENSG00000116221	UAA	82
ENSG00000116237	UGA	881
ENSG00000116237	UGA	3887
ENSG00000116237	UGA	2200
ENSG00000116260	UGA	569
ENSG00000116260	UGA	6993
ENSG00000116260	UGA	693
ENSG00000116260	UGA	675
ENSG00000116266	UAG	646
ENSG00000116288	UAG	228
ENSG00000116288	UAG	451
ENSG00000116288	UAG	57
ENSG00000116288	UAG	196
ENSG00000116288	UAG	451
ENSG00000116288	UAG	227
ENSG00000116350	UAA	667
ENSG00000116350	UGA	2341
ENSG00000116350	UGA	778
ENSG00000116406	UAA	2175
ENSG00000116406	UGA	3394
ENSG00000116406	UGA	3570
ENSG00000116406	UGA	3492
ENSG00000116406	UGA	3544
ENSG00000116406	UGA	3826
ENSG00000116406	UGA	3523
ENSG00000116406	UGA	2691
ENSG00000116406	UGA	1729
ENSG00000116455	UAG	1340
ENSG00000116455	UAG	2
ENSG00000116473	UAG	4267
ENSG00000116473	UAG	712
ENSG00000116473	UAG	4290
ENSG00000116521	UGA	292
ENSG00000116521	UGA	292
ENSG00000116586	UAA	135
ENSG00000116586	UAA	135
ENSG00000116586	UGA	94
ENSG00000116649	UGA	372
ENSG00000116649	UGA	276
ENSG00000116649	UAG	0
ENSG00000116649	UGA	211
ENSG00000116663	UGA	503
ENSG00000116663	UGA	179
ENSG00000116670	UGA	250
ENSG00000116670	UGA	295
ENSG00000116670	UGA	27
ENSG00000116670	UGA	97
ENSG00000116670	UGA	295
ENSG00000116670	UGA	172
ENSG00000116670	UGA	345
ENSG00000116670	UGA	727
ENSG00000116679	UAA	210
ENSG00000116679	UAG	287
ENSG00000116679	UAA	1647
ENSG00000116685	UGA	344
ENSG00000116685	UGA	724
ENSG00000116691	UGA	237
ENSG00000116698	UGA	230
ENSG00000116698	UGA	2255
ENSG00000116698	UGA	2260
ENSG00000116698	UAG	239
ENSG00000116698	UGA	2243
ENSG00000116698	UGA	332
ENSG00000116698	UGA	2259
ENSG00000116698	UGA	2262
ENSG00000116698	UAA	987
ENSG00000116750	UAA	438
ENSG00000116750	UGA	4097
ENSG00000116750	UAA	452
ENSG00000116750	UGA	189
ENSG00000116750	UGA	248
ENSG00000116750	UAG	407
ENSG00000116750	UAA	673
ENSG00000116750	UGA	4101
ENSG00000116750	UGA	113
ENSG00000116750	UAA	235
ENSG00000116752	UGA	573
ENSG00000116754	UGA	232
ENSG00000116754	UGA	0
ENSG00000116754	UGA	812
ENSG00000116754	UGA	385
ENSG00000116754	UGA	320
ENSG00000116754	UAA	1803
ENSG00000116754	UGA	2247
ENSG00000116754	UGA	2247
ENSG00000116809	UGA	100
ENSG00000116809	UGA	100
ENSG00000116809	UGA	98
ENSG00000116809	UGA	98
ENSG00000116857	UAG	891
ENSG00000116857	UAG	891
ENSG00000116857	UGA	263
ENSG00000116857	UAG	890
ENSG00000116857	UAG	64
ENSG00000116857	UAG	891
ENSG00000116874	UAG	1695
ENSG00000116874	UAG	2144
ENSG00000116898	UAA	70
ENSG00000116903	UAA	2815
ENSG00000116906	UAA	431
ENSG00000116906	UGA	2120
ENSG00000116918	UAG	1619
ENSG00000117118	UAA	0
ENSG00000117118	UAA	0
ENSG00000117118	UAA	159
ENSG00000117133	UAG	311
ENSG00000117133	UAA	882
ENSG00000117143	UGA	1877
ENSG00000117143	UGA	1877
ENSG00000117335	UAA	2158
ENSG00000117335	UGA	1922
ENSG00000117335	UGA	2067
ENSG00000117335	UAG	1871
ENSG00000117335	UAG	1840
ENSG00000117335	UAA	2030
ENSG00000117335	UGA	2027
ENSG00000117335	UAG	1663
ENSG00000117335	UAG	1918
ENSG00000117335	UGA	55
ENSG00000117335	UGA	237
ENSG00000117335	UGA	1922
ENSG00000117335	UGA	2036
ENSG00000117335	UGA	1922
ENSG00000117335	UGA	1922
ENSG00000117335	UGA	2036
ENSG00000117335	UGA	1915
ENSG00000117360	UGA	254
ENSG00000117362	UGA	726
ENSG00000117362	UGA	731
ENSG00000117362	UGA	1116
ENSG00000117395	UAA	259
ENSG00000117395	UAA	268
ENSG00000117410	UAG	288
ENSG00000117410	UAG	308
ENSG00000117410	UGA	154
ENSG00000117410	UAG	16
ENSG00000117410	UAG	288
ENSG00000117410	UAG	282
ENSG00000117410	UGA	802
ENSG00000117419	UAG	145
ENSG00000117419	UGA	488
ENSG00000117419	UGA	488
ENSG00000117419	UGA	488
ENSG00000117419	UAG	434
ENSG00000117419	UAG	307
ENSG00000117448	UGA	93
ENSG00000117448	UGA	564
ENSG00000117448	UGA	92
ENSG00000117448	UGA	93
ENSG00000117450	UGA	278
ENSG00000117450	UGA	278
ENSG00000117450	UGA	293
ENSG00000117450	UGA	415
ENSG00000117450	UGA	415
ENSG00000117450	UGA	415
ENSG00000117475	UAA	347
ENSG00000117475	UAA	674
ENSG00000117475	UAA	1123
ENSG00000117500	UAG	3210
ENSG00000117500	UAA	242
ENSG00000117500	UAA	4928
ENSG00000117500	UAG	595
ENSG00000117505	UGA	8854
ENSG00000117505	UGA	529
ENSG00000117528	UAA	173
ENSG00000117528	UAG	1534
ENSG00000117528	UAG	1534
ENSG00000117543	UGA	755
ENSG00000117543	UGA	50
ENSG00000117543	UGA	184
ENSG00000117543	UGA	785
ENSG00000117592	UAA	952
ENSG00000117593	UGA	812
ENSG00000117593	UAA	1633
ENSG00000117593	UGA	74
ENSG00000117593	UGA	2314
ENSG00000117593	UGA	841
ENSG00000117593	UGA	2185
ENSG00000117593	UGA	2323
ENSG00000117593	UGA	2572
ENSG00000117593	UGA	695
ENSG00000117593	UGA	684
ENSG00000117614	UAA	990
ENSG00000117614	UAA	301
ENSG00000117640	UGA	912
ENSG00000117640	UGA	912
ENSG00000117640	UGA	436
ENSG00000117640	UAG	155
ENSG00000117640	UGA	912
ENSG00000117640	UGA	185
ENSG00000117640	UAG	528
ENSG00000117640	UAG	358
ENSG00000117640	UGA	912
ENSG00000117640	UGA	1062
ENSG00000117640	UGA	1068
ENSG00000117640	UGA	47
ENSG00000117691	UGA	373
ENSG00000117748	UAA	239
ENSG00000117748	UAA	90
ENSG00000117748	UAA	639
ENSG00000117748	UAA	185
ENSG00000117751	UGA	1226
ENSG00000117751	UGA	1082
ENSG00000117751	UGA	1230
ENSG00000117859	UAG	680
ENSG00000117859	UAG	680
ENSG00000117859	UAG	680
ENSG00000117859	UAG	330
ENSG00000117859	UAG	473
ENSG00000117859	UAG	680
ENSG00000117859	UAG	680
ENSG00000117859	UGA	2300
ENSG00000117859	UAG	0
ENSG00000117859	UAG	1430
ENSG00000117859	UAG	680
ENSG00000117859	UGA	421
ENSG00000117859	UAG	196
ENSG00000117859	UAG	213
ENSG00000117859	UAG	674
ENSG00000117859	UAG	2608
ENSG00000117859	UGA	180
ENSG00000117862	UAA	757
ENSG00000117862	UAA	802
ENSG00000117862	UGA	549
ENSG00000117906	UAA	638
ENSG00000117906	UAA	5171
ENSG00000117906	UAA	628
ENSG00000117906	UAG	225
ENSG00000117984	UGA	1133
ENSG00000117984	UAG	297
ENSG00000117984	UAG	120
ENSG00000117984	UAG	748
ENSG00000117984	UGA	1848
ENSG00000117984	UAG	715
ENSG00000117984	UAG	504
ENSG00000117984	UAG	748
ENSG00000117984	UAG	751
ENSG00000117984	UAG	748
ENSG00000117984	UAG	190
ENSG00000118046	UAG	3422
ENSG00000118046	UGA	233
ENSG00000118046	UAG	129
ENSG00000118046	UGA	0
ENSG00000118046	UGA	0
ENSG00000118046	UGA	855
ENSG00000118197	UGA	133
ENSG00000118197	UGA	297
ENSG00000118197	UAA	327
ENSG00000118197	UAA	1005
ENSG00000118197	UGA	217
ENSG00000118217	UAG	1004
ENSG00000118217	UAG	978
ENSG00000118217	UAA	2869
ENSG00000118217	UGA	2628
ENSG00000118217	UGA	1104
ENSG00000118217	UAG	997
ENSG00000118217	UAG	3447
ENSG00000118217	UAG	343
ENSG00000118217	UAG	244
ENSG00000118217	UGA	2818
ENSG00000118217	UGA	1909
ENSG00000118217	UAG	978
ENSG00000118217	UAG	1004
ENSG00000118217	UAG	1705
ENSG00000118217	UAG	1923
ENSG00000118217	UAG	5416
ENSG00000118246	UAA	4387
ENSG00000118246	UAA	707
ENSG00000118246	UAA	4
ENSG00000118418	UGA	443
ENSG00000118418	UGA	468
ENSG00000118418	UGA	439
ENSG00000118518	UAA	669
ENSG00000118518	UAA	669
ENSG00000118518	UGA	1959
ENSG00000118518	UAA	869
ENSG00000118564	UGA	717
ENSG00000118564	UGA	717
ENSG00000118564	UAA	2564
ENSG00000118564	UGA	1342
ENSG00000118680	UGA	524
ENSG00000118680	UGA	347
ENSG00000118680	UGA	347
ENSG00000118680	UGA	494
ENSG00000118680	UGA	347
ENSG00000118705	UAG	103
ENSG00000118705	UAG	304
ENSG00000118705	UAA	11
ENSG00000118705	UAG	304
ENSG00000118873	UAG	42
ENSG00000118873	UGA	1116
ENSG00000118873	UGA	1116
ENSG00000118873	UGA	257
ENSG00000118873	UGA	2499
ENSG00000118873	UGA	2958
ENSG00000118873	UGA	1116
ENSG00000118873	UGA	992
ENSG00000118873	UGA	1116
ENSG00000118873	UGA	1116
ENSG00000118873	UGA	730
ENSG00000118873	UGA	1116
ENSG00000118873	UGA	1075
ENSG00000118873	UGA	1116
ENSG00000118939	UAG	137
ENSG00000118939	UAG	208
ENSG00000118960	UGA	1671
ENSG00000118960	UAA	119
ENSG00000118960	UGA	1169
ENSG00000118960	UGA	3701
ENSG00000118960	UGA	7310
ENSG00000118960	UGA	190
ENSG00000118960	UGA	754
ENSG00000118985	UAG	3773
ENSG00000118985	UAG	271
ENSG00000118985	UAA	55
ENSG00000119013	UGA	129
ENSG00000119013	UGA	135
ENSG00000119013	UGA	135
ENSG00000119013	UGA	130
ENSG00000119013	UGA	135
ENSG00000119013	UGA	119
ENSG00000119013	UGA	0
ENSG00000119041	UAG	565
ENSG00000119041	UGA	80
ENSG00000119041	UGA	446
ENSG00000119041	UAA	1528
ENSG00000119041	UAG	526
ENSG00000119041	UAA	1216
ENSG00000119041	UGA	1827
ENSG00000119041	UAG	354
ENSG00000119048	UGA	153
ENSG00000119048	UGA	83
ENSG00000119048	UAA	1755
ENSG00000119048	UAA	220
ENSG00000119138	UGA	3172
ENSG00000119185	UGA	1150
ENSG00000119185	UGA	3359
ENSG00000119185	UGA	167
ENSG00000119185	UAG	395
ENSG00000119185	UGA	3359
ENSG00000119185	UGA	1470
ENSG00000119185	UAA	581
ENSG00000119185	UAG	764
ENSG00000119231	UGA	3791
ENSG00000119231	UGA	188
ENSG00000119231	UAA	389
ENSG00000119231	UGA	112
ENSG00000119231	UGA	89
ENSG00000119242	UGA	641
ENSG00000119242	UGA	1432
ENSG00000119242	UGA	622
ENSG00000119318	UGA	2536
ENSG00000119318	UGA	467
ENSG00000119318	UGA	2533
ENSG00000119335	UGA	2457
ENSG00000119335	UAA	70
ENSG00000119335	UAA	505
ENSG00000119335	UAA	1736
ENSG00000119335	UAA	1721
ENSG00000119335	UAG	605
ENSG00000119335	UAA	1732
ENSG00000119335	UAA	230
ENSG00000119392	UGA	2477
ENSG00000119392	UAG	1754
ENSG00000119392	UGA	1098
ENSG00000119392	UGA	1118
ENSG00000119392	UGA	3477
ENSG00000119392	UAA	3160
ENSG00000119392	UGA	163
ENSG00000119392	UGA	1116
ENSG00000119392	UGA	1348
ENSG00000119392	UGA	1092
ENSG00000119392	UAA	3405
ENSG00000119396	UAG	3263
ENSG00000119402	UGA	7585
ENSG00000119402	UGA	6894
ENSG00000119402	UGA	6894
ENSG00000119402	UGA	6894
ENSG00000119402	UGA	2824
ENSG00000119414	UGA	3099
ENSG00000119414	UGA	3099
ENSG00000119414	UGA	3100
ENSG00000119421	UAA	183
ENSG00000119431	UGA	177
ENSG00000119431	UGA	180
ENSG00000119446	UGA	4262
ENSG00000119487	UGA	1493
ENSG00000119487	UGA	542
ENSG00000119487	UGA	1494
ENSG00000119487	UGA	1493
ENSG00000119487	UGA	1493
ENSG00000119487	UGA	1493
ENSG00000119487	UAA	284
ENSG00000119487	UGA	1493
ENSG00000119487	UGA	418
ENSG00000119509	UGA	1501
ENSG00000119509	UAA	1195
ENSG00000119509	UGA	114
ENSG00000119522	UAG	190
ENSG00000119522	UGA	1778
ENSG00000119522	UGA	1711
ENSG00000119522	UGA	1309
ENSG00000119522	UGA	1774
ENSG00000119537	UGA	1876
ENSG00000119537	UAA	4056
ENSG00000119537	UAA	131
ENSG00000119537	UGA	2089
ENSG00000119537	UAA	399
ENSG00000119574	UGA	524
ENSG00000119574	UGA	524
ENSG00000119574	UGA	488
ENSG00000119616	UGA	335
ENSG00000119616	UGA	418
ENSG00000119616	UAA	3690
ENSG00000119616	UAA	374
ENSG00000119616	UAA	343
ENSG00000119616	UAA	110
ENSG00000119638	UAG	324
ENSG00000119638	UAG	3153
ENSG00000119638	UGA	1070
ENSG00000119638	UAG	3153
ENSG00000119638	UAG	2445
ENSG00000119638	UAG	5211
ENSG00000119638	UGA	251
ENSG00000119638	UGA	183
ENSG00000119638	UAA	5198
ENSG00000119655	UAA	421
ENSG00000119655	UAG	236
ENSG00000119655	UAA	334
ENSG00000119655	UAA	1051
ENSG00000119655	UAA	332
ENSG00000119655	UAA	178
ENSG00000119655	UAA	431
ENSG00000119655	UAA	0
ENSG00000119669	UGA	859
ENSG00000119689	UGA	1222
ENSG00000119689	UGA	185
ENSG00000119689	UAG	1326
ENSG00000119689	UAG	1413
ENSG00000119689	UGA	185
ENSG00000119689	UGA	813
ENSG00000119689	UGA	494
ENSG00000119705	UAA	350
ENSG00000119705	UAA	395
ENSG00000119705	UAG	114
ENSG00000119705	UGA	439
ENSG00000119705	UAA	341
ENSG00000119705	UAA	100
ENSG00000119705	UAA	559
ENSG00000119705	UGA	37
ENSG00000119705	UAA	189
ENSG00000119705	UGA	37
ENSG00000119718	UGA	293
ENSG00000119718	UGA	193
ENSG00000119718	UGA	3178
ENSG00000119718	UGA	335
ENSG00000119720	UGA	2255
ENSG00000119720	UGA	3296
ENSG00000119720	UAG	10476
ENSG00000119723	UGA	109
ENSG00000119723	UGA	671
ENSG00000119723	UGA	1072
ENSG00000119723	UGA	645
ENSG00000119723	UAA	21
ENSG00000119723	UGA	109
ENSG00000119723	UGA	474
ENSG00000119725	UGA	737
ENSG00000119725	UAA	155
ENSG00000119725	UGA	56
ENSG00000119725	UGA	722
ENSG00000119725	UGA	706
ENSG00000119725	UGA	980
ENSG00000119725	UGA	331
ENSG00000119725	UGA	1448
ENSG00000119725	UAA	173
ENSG00000119725	UAG	1413
ENSG00000119725	UAG	333
ENSG00000119760	UAA	433
ENSG00000119760	UAA	415
ENSG00000119760	UAA	2676
ENSG00000119760	UAA	2673
ENSG00000119760	UAA	422
ENSG00000119777	UGA	1549
ENSG00000119777	UGA	413
ENSG00000119777	UAG	857
ENSG00000119777	UAG	856
ENSG00000119777	UAG	568
ENSG00000119787	UAA	298
ENSG00000119787	UAG	582
ENSG00000119787	UGA	86
ENSG00000119787	UGA	1742
ENSG00000119787	UGA	315
ENSG00000119787	UAG	1329
ENSG00000119787	UGA	91
ENSG00000119787	UGA	2040
ENSG00000119787	UGA	385
ENSG00000119812	UAA	3869
ENSG00000119812	UGA	1714
ENSG00000119812	UGA	1116
ENSG00000119812	UAG	1102
ENSG00000119812	UAG	2852
ENSG00000119812	UGA	1090
ENSG00000119812	UGA	2997
ENSG00000119812	UAA	1809
ENSG00000119812	UAA	3141
ENSG00000119820	UGA	211
ENSG00000119820	UAA	551
ENSG00000119820	UGA	10968
ENSG00000119844	UAA	630
ENSG00000119844	UAA	942
ENSG00000119844	UAA	97
ENSG00000119844	UAA	318
ENSG00000119844	UAA	970
ENSG00000119844	UAA	970
ENSG00000119844	UAA	62
ENSG00000119844	UAA	60
ENSG00000119844	UAA	70
ENSG00000119844	UAA	109
ENSG00000119862	UGA	2953
ENSG00000119862	UGA	208
ENSG00000119862	UGA	289
ENSG00000119862	UAA	2991
ENSG00000119878	UAG	5949
ENSG00000119912	UAA	2467
ENSG00000119912	UGA	2172
ENSG00000119912	UGA	929
ENSG00000119912	UGA	2760
ENSG00000119912	UGA	2172
ENSG00000119912	UGA	3926
ENSG00000119912	UGA	2508
ENSG00000119912	UGA	2964
ENSG00000119912	UGA	2760
ENSG00000119912	UGA	3985
ENSG00000119912	UGA	4395
ENSG00000119912	UGA	2178
ENSG00000119912	UGA	2068
ENSG00000119912	UAA	3797
ENSG00000119912	UAA	4264
ENSG00000119912	UGA	2760
ENSG00000119912	UGA	175
ENSG00000119912	UAA	597
ENSG00000119912	UGA	5244
ENSG00000119912	UGA	3526
ENSG00000119912	UAA	5279
ENSG00000119950	UGA	561
ENSG00000119950	UAG	1491
ENSG00000119950	UAG	1491
ENSG00000119950	UAG	30
ENSG00000119950	UGA	2079
ENSG00000119950	UAG	1491
ENSG00000119950	UAG	995
ENSG00000119950	UAG	1569
ENSG00000119950	UGA	327
ENSG00000119950	UAG	105
ENSG00000119950	UAG	1280
ENSG00000119950	UAG	1494
ENSG00000119950	UAG	1493
ENSG00000119950	UAG	1493
ENSG00000119950	UAG	1519
ENSG00000119950	UAG	1598
ENSG00000119950	UAG	1609
ENSG00000119950	UAA	2135
ENSG00000119950	UAG	350
ENSG00000119950	UAG	2378
ENSG00000119950	UAG	1970
ENSG00000119950	UAG	61
ENSG00000119950	UAA	1789
ENSG00000119950	UAG	578
ENSG00000119950	UAG	1622
ENSG00000119950	UAG	1493
ENSG00000119950	UAG	1603
ENSG00000119950	UGA	682
ENSG00000119950	UAA	2275
ENSG00000119950	UAG	2354
ENSG00000119950	UAG	1501
ENSG00000119950	UGA	366
ENSG00000119950	UAG	1519
ENSG00000119950	UGA	2174
ENSG00000119950	UAG	1481
ENSG00000119953	UAA	88
ENSG00000119953	UGA	255
ENSG00000119953	UAG	302
ENSG00000119953	UAA	3420
ENSG00000119965	UAA	1526
ENSG00000119977	UAA	132
ENSG00000119977	UGA	650
ENSG00000119977	UGA	666
ENSG00000119977	UGA	653
ENSG00000119977	UGA	666
ENSG00000119977	UAG	1680
ENSG00000119977	UGA	371
ENSG00000119977	UGA	620
ENSG00000119977	UGA	4244
ENSG00000119977	UGA	666
ENSG00000119977	UGA	911
ENSG00000120137	UAA	9076
ENSG00000120265	UGA	842
ENSG00000120265	UGA	218
ENSG00000120265	UGA	436
ENSG00000120265	UAA	598
ENSG00000120265	UAG	206
ENSG00000120265	UGA	841
ENSG00000120265	UGA	842
ENSG00000120265	UGA	151
ENSG00000120265	UAA	792
ENSG00000120314	UAG	2018
ENSG00000120314	UGA	2691
ENSG00000120314	UGA	1992
ENSG00000120333	UAG	720
ENSG00000120333	UAA	1711
ENSG00000120438	UGA	124
ENSG00000120438	UGA	81
ENSG00000120438	UGA	58
ENSG00000120438	UAA	604
ENSG00000120438	UGA	265
ENSG00000120438	UGA	547
ENSG00000120451	UAG	464
ENSG00000120451	UAG	12172
ENSG00000120451	UAG	29
ENSG00000120451	UAG	29
ENSG00000120451	UAG	371
ENSG00000120451	UGA	174
ENSG00000120509	UAG	1254
ENSG00000120509	UAG	190
ENSG00000120509	UAG	487
ENSG00000120509	UAG	487
ENSG00000120509	UAG	190
ENSG00000120526	UAA	2090
ENSG00000120526	UGA	3484
ENSG00000120526	UAA	334
ENSG00000120526	UGA	1851
ENSG00000120526	UGA	875
ENSG00000120526	UAG	2281
ENSG00000120533	UAA	183
ENSG00000120533	UGA	2652
ENSG00000120533	UAA	331
ENSG00000120533	UAA	1260
ENSG00000120533	UAA	2473
ENSG00000120533	UGA	482
ENSG00000120533	UGA	323
ENSG00000120616	UGA	418
ENSG00000120616	UGA	491
ENSG00000120616	UAG	1380
ENSG00000120616	UAG	1312
ENSG00000120616	UAG	1312
ENSG00000120616	UAG	132
ENSG00000120656	UAG	1941
ENSG00000120656	UAA	443
ENSG00000120656	UAA	1255
ENSG00000120656	UAA	443
ENSG00000120656	UAA	963
ENSG00000120656	UAA	689
ENSG00000120656	UAA	689
ENSG00000120656	UAA	438
ENSG00000120656	UAA	2619
ENSG00000120656	UAA	427
ENSG00000120656	UGA	1755
ENSG00000120656	UAA	443
ENSG00000120656	UGA	1306
ENSG00000120656	UAA	1921
ENSG00000120656	UGA	1967
ENSG00000120688	UAG	1092
ENSG00000120696	UAA	2369
ENSG00000120697	UAA	2506
ENSG00000120697	UAA	782
ENSG00000120697	UAA	203
ENSG00000120697	UGA	512
ENSG00000120697	UAG	103
ENSG00000120697	UAG	204
ENSG00000120697	UGA	2729
ENSG00000120697	UAG	0
ENSG00000120697	UGA	804
ENSG00000120697	UAG	94
ENSG00000120697	UGA	335
ENSG00000120697	UGA	289
ENSG00000120697	UAA	1501
ENSG00000120697	UGA	287
ENSG00000120697	UAG	89
ENSG00000120697	UAG	101
ENSG00000120697	UAG	204
ENSG00000120697	UAA	924
ENSG00000120699	UAA	1796
ENSG00000120699	UAA	260
ENSG00000120699	UAA	684
ENSG00000120699	UAG	557
ENSG00000120699	UAA	61
ENSG00000120699	UAA	315
ENSG00000120699	UAA	4139
ENSG00000120699	UAA	1796
ENSG00000120699	UAA	1796
ENSG00000120699	UAA	314
ENSG00000120699	UAA	77
ENSG00000120699	UGA	627
ENSG00000120699	UAA	140
ENSG00000120699	UAA	260
ENSG00000120699	UAA	260
ENSG00000120699	UAG	1879
ENSG00000120699	UAA	41
ENSG00000120699	UAG	953
ENSG00000120699	UAA	1796
ENSG00000120705	UAG	2210
ENSG00000120705	UGA	384
ENSG00000120705	UAG	2210
ENSG00000120705	UAG	315
ENSG00000120725	UGA	94
ENSG00000120725	UGA	363
ENSG00000120725	UGA	393
ENSG00000120727	UGA	135
ENSG00000120727	UGA	919
ENSG00000120727	UGA	922
ENSG00000120727	UGA	282
ENSG00000120798	UGA	520
ENSG00000120798	UAA	0
ENSG00000120798	UAA	397
ENSG00000120798	UGA	2000
ENSG00000120798	UGA	449
ENSG00000120798	UAA	210
ENSG00000120802	UGA	970
ENSG00000120802	UAG	1292
ENSG00000120802	UGA	1099
ENSG00000120802	UGA	57
ENSG00000120802	UGA	2493
ENSG00000120805	UAA	696
ENSG00000120805	UGA	419
ENSG00000120805	UAA	2524
ENSG00000120805	UAA	48
ENSG00000120805	UAA	186
ENSG00000120805	UAA	152
ENSG00000120805	UAA	722
ENSG00000120837	UGA	382
ENSG00000120837	UGA	2651
ENSG00000120837	UGA	2619
ENSG00000120942	UAA	2303
ENSG00000120942	UAG	281
ENSG00000120942	UAA	474
ENSG00000120942	UGA	1159
ENSG00000120948	UAA	213
ENSG00000120948	UAA	1037
ENSG00000120948	UAA	267
ENSG00000120948	UAG	656
ENSG00000120948	UGA	279
ENSG00000120948	UAA	802
ENSG00000120948	UAA	0
ENSG00000120948	UAA	1030
ENSG00000120948	UGA	370
ENSG00000120948	UAA	342
ENSG00000120948	UAG	955
ENSG00000120948	UAG	885
ENSG00000120948	UGA	179
ENSG00000120948	UAG	310
ENSG00000120948	UAA	432
ENSG00000120948	UAA	594
ENSG00000120948	UAA	935
ENSG00000120948	UAA	641
ENSG00000120948	UAA	104
ENSG00000120948	UAA	258
ENSG00000120948	UGA	14
ENSG00000120948	UAG	2838
ENSG00000120948	UAA	201
ENSG00000120948	UAA	211
ENSG00000120948	UAA	93
ENSG00000120963	UAA	448
ENSG00000120963	UAA	272
ENSG00000120963	UAA	314
ENSG00000120963	UAA	313
ENSG00000120963	UAA	522
ENSG00000120963	UGA	502
ENSG00000120963	UAA	92
ENSG00000120963	UAA	319
ENSG00000120963	UAG	332
ENSG00000120963	UAA	57
ENSG00000120963	UAA	2200
ENSG00000121022	UGA	879
ENSG00000121022	UAA	465
ENSG00000121022	UAA	154
ENSG00000121022	UAA	998
ENSG00000121022	UAG	161
ENSG00000121067	UAA	1494
ENSG00000121067	UGA	1259
ENSG00000121067	UGA	562
ENSG00000121067	UAA	831
ENSG00000121067	UAA	851
ENSG00000121067	UAA	210
ENSG00000121067	UAA	1494
ENSG00000121067	UAA	1492
ENSG00000121067	UAA	175
ENSG00000121067	UAA	388
ENSG00000121067	UGA	1441
ENSG00000121067	UAA	543
ENSG00000121067	UGA	1346
ENSG00000121073	UAG	524
ENSG00000121073	UAG	515
ENSG00000121073	UAA	367
ENSG00000121073	UGA	700
ENSG00000121390	UAA	304
ENSG00000121390	UGA	305
ENSG00000121390	UAA	675
ENSG00000121390	UGA	320
ENSG00000121390	UGA	342
ENSG00000121486	UAA	1918
ENSG00000121486	UAA	96
ENSG00000121579	UAG	511
ENSG00000121579	UGA	331
ENSG00000121579	UGA	303
ENSG00000121579	UGA	5302
ENSG00000121579	UGA	1445
ENSG00000121579	UGA	830
ENSG00000121579	UGA	104
ENSG00000121671	UGA	2336
ENSG00000121671	UGA	322
ENSG00000121671	UGA	2333
ENSG00000121671	UGA	2337
ENSG00000121680	UGA	331
ENSG00000121680	UGA	49
ENSG00000121680	UGA	420
ENSG00000121680	UGA	591
ENSG00000121680	UGA	344
ENSG00000121680	UGA	412
ENSG00000121741	UAA	732
ENSG00000121741	UAA	5815
ENSG00000121741	UAA	3101
ENSG00000121749	UGA	4044
ENSG00000121749	UGA	359
ENSG00000121749	UGA	1109
ENSG00000121749	UGA	393
ENSG00000121749	UAA	125
ENSG00000121749	UGA	1597
ENSG00000121749	UGA	19
ENSG00000121774	UAA	1253
ENSG00000121851	UGA	401
ENSG00000121851	UGA	123
ENSG00000121864	UGA	4161
ENSG00000121864	UGA	4161
ENSG00000121864	UGA	190
ENSG00000121892	UGA	400
